epoch,from,address,tags,args,hex
1790401515.337,127.0.0.1:8000,/float-1,",f",[0.026552],2f666c6f61742d31000000002c6600003cd98383
1790401515.359,127.0.0.1:8000,/float-1,",f",[0.02659],2f666c6f61742d31000000002c6600003cd9d2f3
1790401515.369,127.0.0.1:8000,/float-1,",f",[0.026628],2f666c6f61742d31000000002c6600003cda2262
1790401515.390,127.0.0.1:8000,/float-1,",f",[0.026666],2f666c6f61742d31000000002c6600003cda71d1
1790401515.400,127.0.0.1:8000,/float-1,",f",[0.026703],2f666c6f61742d31000000002c6600003cdac140
1790401515.422,127.0.0.1:8000,/float-1,",f",[0.026741],2f666c6f61742d31000000002c6600003cdb10af
1790401515.432,127.0.0.1:8000,/float-1,",f",[0.026779],2f666c6f61742d31000000002c6600003cdb601f
1790401515.453,127.0.0.1:8000,/float-1,",f",[0.026817],2f666c6f61742d31000000002c6600003cdbaf8e
1790401515.474,127.0.0.1:8000,/float-1,",f",[0.026855],2f666c6f61742d31000000002c6600003cdbfefd
1790401515.485,127.0.0.1:8000,/float-1,",f",[0.026893],2f666c6f61742d31000000002c6600003cdc4e6c
1790401515.506,127.0.0.1:8000,/float-1,",f",[0.026931],2f666c6f61742d31000000002c6600003cdc9ddb
1790401515.518,127.0.0.1:8000,/float-1,",f",[0.026969],2f666c6f61742d31000000002c6600003cdced4b
1790401515.539,127.0.0.1:8000,/float-1,",f",[0.027006],2f666c6f61742d31000000002c6600003cdd3cba
1790401515.550,127.0.0.1:8000,/float-1,",f",[0.027044],2f666c6f61742d31000000002c6600003cdd8c29
1790401515.572,127.0.0.1:8000,/float-1,",f",[0.027082],2f666c6f61742d31000000002c6600003cdddb98
1790401515.582,127.0.0.1:8000,/float-1,",f",[0.02712],2f666c6f61742d31000000002c6600003cde2b07
1790401515.603,127.0.0.1:8000,/float-1,",f",[0.027158],2f666c6f61742d31000000002c6600003cde7a77
1790401515.623,127.0.0.1:8000,/float-1,",f",[0.027196],2f666c6f61742d31000000002c6600003cdec9e6
